"Date","Time","Temperature","Dew Point","Humidity","Wind","Wind Speed","Wind Gust","Pressure","Condition","Source Weather","Precipitation","Source Fire CA","Size","Containment","Structures Threatened","Structures Destroyed","Civilian Injuries","Civilian Fatalities","Structures Damaged","Firefighter Injuries"
"2025-01-16","06:39",,,,,,,,,,,"31c99fd0-d371-44e1-9f67-93454a558315","23,713","22%","12,250","2,869","3","8","508",""
"2025-01-16","06:42",,,,,,,,,,,"be37e05f-f8d6-4d2b-9e29-9d408070d7e2","23,713","22%","12,250","2,869","3","8","508",""
"2025-01-16","06:53","50","17","27","NE","5","0","30.02","Fair","2025-1-16","0.0",,,,,,,,,
"2025-01-16","07:53","49","16","27","E","3","0","30.02","Fair","2025-1-16","0.0",,,,,,,,,
"2025-01-16","08:07",,,,,,,,,,,"c7c6c6dd-6865-44bb-9229-f14091d441f8","23,713","22%","12,250","2,869","3","8","508",""
"2025-01-16","08:53","54","20","26","E","5","0","30.02","Fair","2025-1-16","0.0",,,,,,,,,
"2025-01-16","09:53","61","26","26","VAR","3","0","30.02","Fair","2025-1-16","0.0",,,,,,,,,
"2025-01-16","10:27",,,,,,,,,,,"7b52213f-8ad2-4a57-a468-bc48ac820524","23,713","22%","12,250","2,869","3","8","508",""
"2025-01-16","10:53","64","31","29","ENE","5","0","30.03","Fair","2025-1-16","0.0",,,,,,,,,
"2025-01-16","11:16",,,,,,,,,,,"c06f2976-0e35-4140-9373-65734d7f450c","23,713","22%","12,250","2,869","3","8","508",""
"2025-01-16","11:53","65","30","27","E","3","0","30.02","Fair","2025-1-16","0.0",,,,,,,,,
"2025-01-16","12:53","65","28","25","W","10","0","29.99","Fair","2025-1-16","0.0",,,,,,,,,
"2025-01-16","13:53","63","40","43","WSW","13","0","29.97","Partly Cloudy","2025-1-16","0.0",,,,,,,,,
"2025-01-16","14:02",,,,,,,,,,,"52218a91-2f4d-45a5-84e1-df8cdf60d9ca","23,713","22%","12,250","2,869","3","8","508",""
"2025-01-16","14:08",,,,,,,,,,,"e2f79f66-ff72-48e5-994f-66c3d454b3e8","23,713","22%","12,250","2,869","3","8","508",""
"2025-01-16","14:09",,,,,,,,,,,"11f7bcb9-4b1a-4e70-925d-def8cd35586d","23,713","22%","12,250","2,869","3","8","508",""
"2025-01-16","14:13",,,,,,,,,,,"1b9fcdad-07d5-4c12-8a69-5d6a74f42eb8","23,713","22%","12,250","2,869","3","8","508",""
"2025-01-16","14:19",,,,,,,,,,,"5827c810-6f3b-4b06-8c04-aeb72a2efc84","23,713","22%","12,250","2,869","3","8","508",""
"2025-01-16","14:29",,,,,,,,,,,"a88f80a3-69d5-4e93-9751-18ce907d2865","23,713","22%","12,250","2,869","3","8","508",""
"2025-01-16","14:53","62","41","46","WSW","15","0","29.96","Partly Cloudy","2025-1-16","0.0",,,,,,,,,
"2025-01-16","15:53","60","49","67","WSW","14","0","29.96","Fair","2025-1-16","0.0",,,,,,,,,
"2025-01-16","16:53","59","48","67","W","15","0","29.96","Fair","2025-1-16","0.0",,,,,,,,,
"2025-01-16","17:21",,,,,,,,,,,"ea3195f1-f5eb-4db1-aa26-569a4f60e393","23,713","22%","12,250","2,869","3","8","508",""
"2025-01-16","17:23",,,,,,,,,,,"68c12d6b-de0a-445b-801d-5be65dcc68de","23,713","22%","12,250","2,869","3","8","508",""
"2025-01-16","17:52",,,,,,,,,,,"1a9d5252-4aa6-47a7-9f72-894a13b10a46","23,713","22%","12,250","2,869","3","8","508",""
"2025-01-16","17:53","57","44","62","SW","10","0","29.97","Fair","2025-1-16","0.0",,,,,,,,,
"2025-01-16","18:23",,,,,,,,,,,"72b2da7a-8de3-410a-951b-bbd7ae8cac3e","23,713","27%","12,250","3,328","3","8","591",""
"2025-01-16","18:53","56","44","64","SW","8","0","29.98","Fair","2025-1-16","0.0",,,,,,,,,
"2025-01-16","19:53","56","47","72","SSW","5","0","30.00","Fair","2025-1-16","0.0",,,,,,,,,
"2025-01-16","20:53","55","48","77","SSW","5","0","30.02","Fair","2025-1-16","0.0",,,,,,,,,
"2025-01-16","21:53","55","48","77","SSW","7","0","30.03","Fair","2025-1-16","0.0",,,,,,,,,
"2025-01-16","22:53","54","45","72","SE","3","0","30.04","Fair","2025-1-16","0.0",,,,,,,,,
"2025-01-16","23:53","51","34","52","ENE","6","0","30.05","Fair","2025-1-16","0.0",,,,,,,,,
"2025-01-17","00:53","53","45","74","NE","5","0","30.05","Fair","2025-1-16","0.0",,,,,,,,,
"2025-01-17","01:53","49","43","80","E","5","0","30.05","Partly Cloudy","2025-1-17","0.0",,,,,,,,,
"2025-01-17","02:53","49","44","83","ENE","5","0","30.06","Mostly Cloudy","2025-1-17","0.0",,,,,,,,,
"2025-01-17","03:51","48","43","82","E","3","0","30.06","Partly Cloudy","2025-1-17","0.0",,,,,,,,,
"2025-01-17","03:53","48","42","80","E","3","0","30.06","Partly Cloudy","2025-1-17","0.0",,,,,,,,,
"2025-01-17","04:53","48","42","80","E","6","0","30.05","Partly Cloudy","2025-1-17","0.0",,,,,,,,,
"2025-01-17","05:53","46","40","79","E","5","0","30.06","Partly Cloudy","2025-1-17","0.0",,,,,,,,,
"2025-01-17","06:29","47","40","77","E","5","0","30.06","Mostly Cloudy","2025-1-17","0.0",,,,,,,,,
"2025-01-17","06:36",,,,,,,,,,,"1bde4e63-471d-484c-bbb8-9ed5aa150ffe","23,713","27%","12,250","3,328","3","8","591",""
"2025-01-17","06:43",,,,,,,,,,,"866b33d4-b7de-4ba5-8778-7e051400bb47","23,713","31%","12,250","3,501","3","8","603",""
"2025-01-17","06:46","47","39","74","ENE","6","0","30.07","Partly Cloudy","2025-1-17","0.0",,,,,,,,,
"2025-01-17","06:53","47","39","74","ENE","6","0","30.07","Partly Cloudy","2025-1-17","0.0",,,,,,,,,
"2025-01-17","07:53","46","38","73","ENE","8","0","30.07","Mostly Cloudy","2025-1-17","0.0",,,,,,,,,
"2025-01-17","08:08",,,,,,,,,,,"00f781ae-71a6-4f92-8e02-9cdc5f0cd78c","23,713","31%","12,250","3,501","3","8","603",""
"2025-01-17","08:10",,,,,,,,,,,"08731dfa-2edb-4f3c-846c-2ff58907269f","23,713","31%","12,250","3,501","3","8","603",""
"2025-01-17","08:21",,,,,,,,,,,"e99e8f94-021d-4e28-9308-c4574893755f","23,713","31%","12,250","3,501","3","8","603",""
"2025-01-17","08:53","50","40","68","ENE","6","0","30.08","Mostly Cloudy","2025-1-17","0.0",,,,,,,,,
"2025-01-17","09:53","56","44","64","VAR","7","0","30.09","Mostly Cloudy","2025-1-17","0.0",,,,,,,,,
"2025-01-17","10:53","58","44","60","E","6","0","30.11","Partly Cloudy","2025-1-17","0.0",,,,,,,,,
"2025-01-17","11:23",,,,,,,,,,,"cfd1c88a-ef55-49a3-9394-019282635c35","23,713","31%","12,250","3,501","3","8","603",""
"2025-01-17","11:26",,,,,,,,,,,"30b12e9f-201f-4db7-ab43-3612ce31a587","23,713","31%","12,250","3,501","3","8","603",""
"2025-01-17","11:28",,,,,,,,,,,"70133027-1de1-417e-9d63-c72ffa5341ca","23,713","31%","12,250","3,501","3","8","603",""
"2025-01-17","11:31",,,,,,,,,,,"9d305568-6165-4a3a-90b3-418ae802e974","23,713","31%","12,250","3,501","3","8","603",""
"2025-01-17","11:49",,,,,,,,,,,"f33d5142-e7f4-4af6-8226-70a95a5c3472","23,713","31%","12,250","3,501","3","8","603",""
"2025-01-17","11:50",,,,,,,,,,,"7a4a17a2-6985-44d3-a7ba-b6e98afde1b4","23,713","31%","12,250","3,501","3","8","603",""
"2025-01-17","11:53","59","43","55","SSE","6","0","30.11","Mostly Cloudy","2025-1-17","0.0",,,,,,,,,
"2025-01-17","11:53",,,,,,,,,,,"b204df2b-fb46-4281-a6de-5a4309ab2a4e","23,713","31%","12,250","3,501","3","8","603",""
"2025-01-17","12:04",,,,,,,,,,,"600d16e3-d402-4fae-a555-61536d26b2a9","23,713","31%","12,250","3,501","3","8","603",""
"2025-01-17","12:26",,,,,,,,,,,"30844795-c687-4533-acf8-0f9d0b11911f","23,713","31%","12,250","3,501","3","8","603",""
"2025-01-17","12:29",,,,,,,,,,,"6b156a1d-e527-4107-be45-66aac385ff33","23,713","31%","12,250","3,501","3","8","603",""
"2025-01-17","12:31",,,,,,,,,,,"5dacfa52-08a2-444b-96f6-e273dcabc96f","23,713","31%","12,250","3,501","3","8","603",""
"2025-01-17","12:47",,,,,,,,,,,"aa93856b-74e7-4c51-a1da-6a42f8caf7e8","23,713","31%","12,250","3,501","3","8","603",""
"2025-01-17","12:53","58","42","56","W","9","0","30.08","Mostly Cloudy","2025-1-17","0.0",,,,,,,,,
"2025-01-17","13:00",,,,,,,,,,,"2b9d880c-6a76-44d2-8fd6-36d3ccd10f09","23,713","31%","12,250","3,501","3","8","603",""
"2025-01-17","13:01",,,,,,,,,,,"ed093c90-3886-46c5-9eb2-84b3a61584ee","23,713","31%","12,250","3,501","3","8","603",""
"2025-01-17","13:53","58","43","58","WSW","8","0","30.06","Partly Cloudy","2025-1-17","0.0",,,,,,,,,
"2025-01-17","14:50",,,,,,,,,,,"3f38d302-1546-4f75-a804-381e859cd42b","23,713","31%","12,250","3,501","3","8","603",""
"2025-01-17","14:53","60","44","55","WSW","9","0","30.03","Partly Cloudy","2025-1-17","0.0",,,,,,,,,
"2025-01-17","15:53","59","43","55","SW","10","23","30.02","Partly Cloudy","2025-1-17","0.0",,,,,,,,,
"2025-01-17","16:53","57","44","62","SW","10","0","30.02","Partly Cloudy","2025-1-17","0.0",,,,,,,,,
"2025-01-17","17:32",,,,,,,,,,,"50d31ef7-77b1-42aa-9fd7-3318277ffe25","23,713","31%","12,250","3,501","3","8","606",""
"2025-01-17","17:53","56","45","67","WSW","9","0","30.02","Fair","2025-1-17","0.0",,,,,,,,,
"2025-01-17","18:53","54","45","72","WSW","7","0","30.04","Fair","2025-1-17","0.0",,,,,,,,,
"2025-01-17","18:55",,,,,,,,,,,"0d3d782d-c3cb-4318-8af2-b3653db2f14f","23,713","39%","12,280","3,797","3","10","617",""
"2025-01-17","18:57",,,,,,,,,,,"100a2a20-c46e-40d8-9db2-b6edcf88f0bd","23,713","39%","12,280","3,797","3","10","617",""
"2025-01-17","19:53","54","45","72","W","5","0","30.04","Fair","2025-1-17","0.0",,,,,,,,,
"2025-01-17","20:53","54","45","72","SW","5","0","30.05","Fair","2025-1-17","0.0",,,,,,,,,
"2025-01-17","21:53","53","44","71","CALM","0","0","30.06","Fair","2025-1-17","0.0",,,,,,,,,
"2025-01-17","22:53","52","45","77","E","3","0","30.07","Fair","2025-1-17","0.0",,,,,,,,,
"2025-01-17","23:53","53","45","74","CALM","0","0","30.08","Mostly Cloudy","2025-1-17","0.0",,,,,,,,,
"2025-01-18","00:11","52","39","61","ESE","3","0","30.08","Mostly Cloudy","2025-1-17","0.0",,,,,,,,,
"2025-01-18","00:53","52","44","74","VAR","3","0","30.08","Mostly Cloudy","2025-1-17","0.0",,,,,,,,,
"2025-01-18","01:23","52","46","80","CALM","0","0","30.08","Partly Cloudy","2025-1-18","0.0",,,,,,,,,
"2025-01-18","01:51","50","45","82","NE","3","0","30.08","Mostly Cloudy","2025-1-18","0.0",,,,,,,,,
"2025-01-18","01:53","50","45","83","NE","3","0","30.08","Mostly Cloudy","2025-1-18","0.0",,,,,,,,,
"2025-01-18","02:53","51","46","83","ENE","3","0","30.08","Mostly Cloudy","2025-1-18","0.0",,,,,,,,,
"2025-01-18","03:53","51","46","83","E","3","0","30.07","Mostly Cloudy","2025-1-18","0.0",,,,,,,,,
"2025-01-18","04:53","51","46","83","ENE","6","0","30.07","Mostly Cloudy","2025-1-18","0.0",,,,,,,,,
"2025-01-18","05:53","48","44","86","CALM","0","0","30.07","Mostly Cloudy","2025-1-18","0.0",,,,,,,,,
"2025-01-18","06:34",,,,,,,,,,,"30adb241-973f-4e61-81a6-813f2777b91c","23,713","43%","12,280","3,856","3","10","624","1"
"2025-01-18","06:37",,,,,,,,,,,"bca5551a-2df9-4639-8a20-508c6c1b627f","23,713","43%","12,280","3,856","3","10","624","1"
"2025-01-18","06:53","49","45","86","NE","5","0","30.08","Mostly Cloudy","2025-1-18","0.0",,,,,,,,,
"2025-01-18","07:39","51","45","80","ENE","5","0","30.09","Partly Cloudy","2025-1-18","0.0",,,,,,,,,
"2025-01-18","07:53","48","44","86","CALM","0","0","30.09","Partly Cloudy","2025-1-18","0.0",,,,,,,,,
"2025-01-18","08:49",,,,,,,,,,,"3bf16f84-0ccc-446f-ba6a-1684cc7e925d","23,713","43%","12,280","3,857","3","10","628","1"
"2025-01-18","08:53","50","45","83","ENE","5","0","30.11","Partly Cloudy","2025-1-18","0.0",,,,,,,,,
"2025-01-18","09:51",,,,,,,,,,,"a4f8d44d-bf9f-429d-b25d-ef83912f68de","23,713","43%","12,280","3,857","3","10","628","1"
"2025-01-18","09:53","55","46","72","ENE","6","0","30.11","Partly Cloudy","2025-1-18","0.0",,,,,,,,,
"2025-01-18","10:00",,,,,,,,,,,"4f385207-da28-4899-8c19-aa4a7d5d0138","23,713","43%","12,280","3,857","3","10","628","1"
"2025-01-18","10:08",,,,,,,,,,,"57cb7f20-5869-4b82-8bb2-858ff2bc87c6","23,713","43%","12,280","3,857","3","10","628","1"
"2025-01-18","10:53","58","46","65","NE","5","0","30.13","Partly Cloudy","2025-1-18","0.0",,,,,,,,,
"2025-01-18","11:12",,,,,,,,,,,"047e8550-b275-43bf-9486-0da1b0f9c6d6","23,713","43%","12,280","3,857","3","10","628","1"
"2025-01-18","11:19",,,,,,,,,,,"b1349f1e-5c23-4013-a43e-8374d8fb2048","23,713","43%","12,280","3,857","3","10","628","1"
"2025-01-18","11:23",,,,,,,,,,,"ec674e59-f5ec-410c-bebb-8382372d488f","23,713","43%","12,280","3,857","3","10","628","1"
"2025-01-18","11:25",,,,,,,,,,,"a1c8dbc1-8f1d-4ec7-8f58-c336e728009b","23,713","43%","12,280","3,857","3","10","628","1"
"2025-01-18","11:39",,,,,,,,,,,"c557d857-d86f-42c2-8eba-0fc640caf6d3","23,713","43%","12,280","3,857","3","10","628","1"
"2025-01-18","11:53","58","42","56","SE","7","0","30.12","Partly Cloudy","2025-1-18","0.0",,,,,,,,,
"2025-01-18","12:53","59","43","55","CALM","0","0","30.09","Fair","2025-1-18","0.0",,,,,,,,,
"2025-01-18","13:28",,,,,,,,,,,"0ad34e3f-5b33-4614-9ebc-ebfb254eba8d","23,713","43%","12,280","3,857","3","10","628","1"
"2025-01-18","13:53","61","43","52","W","9","17","30.07","Fair","2025-1-18","0.0",,,,,,,,,
"2025-01-18","14:47",,,,,,,,,,,"55b85cc1-4753-44a8-a9c4-1ebf548d8222","23,713","43%","12,280","3,857","3","10","628","1"
"2025-01-18","14:53","60","44","55","WSW","12","0","30.05","Fair","2025-1-18","0.0",,,,,,,,,
"2025-01-18","15:42",,,,,,,,,,,"d10ab484-de35-4abc-97a6-b34242a8a089","23,713","43%","12,280","3,857","3","10","628","1"
"2025-01-18","15:53","59","45","60","WSW","12","0","30.05","Fair","2025-1-18","0.0",,,,,,,,,
"2025-01-18","16:53","58","46","65","W","12","0","30.06","Fair","2025-1-18","0.0",,,,,,,,,
"2025-01-18","17:53","56","47","72","W","12","0","30.07","Fair","2025-1-18","0.0",,,,,,,,,
"2025-01-18","18:32",,,,,,,,,,,"74203a74-9e84-4028-8b85-9010e1952373","23,713","49%","12,280","4,324","3","10","665","1"
"2025-01-18","18:53","55","47","74","W","12","0","30.08","Fair","2025-1-18","0.0",,,,,,,,,
"2025-01-18","19:53","55","47","74","W","9","0","30.08","Fair","2025-1-18","0.0",,,,,,,,,
"2025-01-18","20:53","53","47","80","WSW","5","0","30.08","Fair","2025-1-18","0.0",,,,,,,,,
"2025-01-18","21:53","53","48","83","WSW","6","0","30.08","Fair","2025-1-18","0.0",,,,,,,,,
"2025-01-18","22:53","53","48","83","W","6","0","30.09","Fair","2025-1-18","0.0",,,,,,,,,
"2025-01-18","23:53","53","47","80","CALM","0","0","30.11","Fair","2025-1-18","0.0",,,,,,,,,
"2025-01-19","00:53","52","43","71","CALM","0","0","30.11","Fair","2025-1-18","0.0",,,,,,,,,
"2025-01-19","01:53","50","46","86","ESE","3","0","30.11","Fair","2025-1-19","0.0",,,,,,,,,
"2025-01-19","02:53","49","46","90","ENE","6","0","30.11","Fair","2025-1-19","0.0",,,,,,,,,
"2025-01-19","03:53","49","45","86","CALM","0","0","30.11","Fair","2025-1-19","0.0",,,,,,,,,
"2025-01-19","04:53","48","44","86","ENE","3","0","30.09","Fair","2025-1-19","0.0",,,,,,,,,
"2025-01-19","05:53","47","43","86","CALM","0","0","30.08","Fair","2025-1-19","0.0",,,,,,,,,
"2025-01-19","06:22",,,,,,,,,,,"771945de-7714-40d2-8c73-8eddabe3f84c","23,713","52%","12,280","4,324","3","10","665","1"
"2025-01-19","06:35",,,,,,,,,,,"287d8cc3-bfe9-4876-9cf7-262cc113cdb9","23,713","52%","12,280","4,996","3","10","707","1"
"2025-01-19","06:53","47","42","83","NE","5","0","30.09","Fair","2025-1-19","0.0",,,,,,,,,
"2025-01-19","07:45",,,,,,,,,,,"d8af76fb-5bf1-4577-8eea-e49e09b8ab59","23,713","52%","12,280","4,996","3","10","707","1"
"2025-01-19","07:53","46","42","86","NE","3","0","30.10","Partly Cloudy","2025-1-19","0.0",,,,,,,,,
"2025-01-19","08:31","48","43","83","VAR","3","0","30.10","Haze","2025-1-19","0.0",,,,,,,,,
"2025-01-19","08:53","47","42","83","CALM","0","0","30.10","Mostly Cloudy","2025-1-19","0.0",,,,,,,,,
"2025-01-19","09:53","50","43","77","E","3","0","30.11","Cloudy","2025-1-19","0.0",,,,,,,,,
"2025-01-19","10:53","54","45","72","CALM","0","0","30.11","Cloudy","2025-1-19","0.0",,,,,,,,,
"2025-01-19","11:53","56","46","69","CALM","0","0","30.08","Haze","2025-1-19","0.0",,,,,,,,,
"2025-01-19","12:12",,,,,,,,,,,"c26f2700-a1c1-40f0-9c96-59a6bc90dd11","23,713","52%","12,280","4,996","3","10","707","1"
"2025-01-19","12:14",,,,,,,,,,,"8f904e60-90f2-42c7-9250-a74c5cca0a2e","23,713","52%","12,280","4,996","3","10","707","1"
"2025-01-19","12:15",,,,,,,,,,,"5d50917f-62c9-4abb-acdb-5c8cf2e0bb43","23,713","52%","12,280","4,996","3","10","707","1"
"2025-01-19","12:53","57","45","64","WSW","8","0","30.05","Mostly Cloudy","2025-1-19","0.0",,,,,,,,,
"2025-01-19","13:32",,,,,,,,,,,"634785d6-3678-4d96-ba8b-e1cbdc67ea4f","23,713","52%","12,280","4,996","3","10","707","1"
"2025-01-19","13:35",,,,,,,,,,,"16d4ebf2-87ed-434e-b853-5e94f23459ec","23,713","52%","12,280","4,996","3","10","707","1"
"2025-01-19","13:38","56","45","67","W","8","0","30.03","Partly Cloudy","2025-1-19","0.0",,,,,,,,,
"2025-01-19","13:53","58","45","62","W","10","0","30.02","Partly Cloudy","2025-1-19","0.0",,,,,,,,,
"2025-01-19","14:53","58","45","62","W","10","0","29.99","Partly Cloudy","2025-1-19","0.0",,,,,,,,,
"2025-01-19","15:26",,,,,,,,,,,"a8469dc0-4975-41d9-acba-b62f35f4dbdf","23,713","52%","12,280","4,996","3","10","707","1"
"2025-01-19","15:30",,,,,,,,,,,"3c145420-5ce2-47e4-a90b-18ca58838366","23,713","52%","12,280","4,996","3","10","707","1"
"2025-01-19","15:53","57","46","67","WSW","12","0","29.98","Fair","2025-1-19","0.0",,,,,,,,,
"2025-01-19","16:19","56","46","69","W","14","0","29.98","Mostly Cloudy","2025-1-19","0.0",,,,,,,,,
"2025-01-19","16:53","56","46","69","W","14","0","29.97","Partly Cloudy","2025-1-19","0.0",,,,,,,,,
"2025-01-19","17:42","55","46","72","W","14","0","29.96","Cloudy","2025-1-19","0.0",,,,,,,,,
"2025-01-19","17:53","55","46","72","W","13","0","29.96","Cloudy","2025-1-19","0.0",,,,,,,,,
"2025-01-19","18:16",,,,,,,,,,,"ccaeae46-ebec-40dd-9a0f-d8ca548e6e14","23,713","56%","12,280","5,829","3","10","744","1"
"2025-01-19","18:17",,,,,,,,,,,"6d35ff8f-a456-479b-ac2a-0b7acee88f79","23,713","56%","12,280","5,829","3","10","744","1"
"2025-01-19","18:21",,,,,,,,,,,"02a94ce1-915b-4116-9ff4-ffeae696172a","23,713","56%","12,280","5,829","3","10","744","1"
"2025-01-19","18:38",,,,,,,,,,,"eaa5dd60-372a-4e7a-99e4-5ce5a860f853","23,713","56%","12,280","5,829","3","10","744","1"
"2025-01-19","18:53","54","46","75","WSW","10","0","29.96","Cloudy","2025-1-19","0.0",,,,,,,,,
"2025-01-19","19:53","54","47","77","WSW","8","0","29.94","Cloudy","2025-1-19","0.0",,,,,,,,,
"2025-01-19","20:53","54","47","77","CALM","0","0","29.95","Cloudy","2025-1-19","0.0",,,,,,,,,
"2025-01-19","21:53","54","47","77","WSW","6","0","29.96","Cloudy","2025-1-19","0.0",,,,,,,,,
"2025-01-19","22:53","54","47","77","SSW","5","0","29.97","Cloudy","2025-1-19","0.0",,,,,,,,,
"2025-01-19","23:53","54","46","75","SSW","5","0","29.99","Cloudy","2025-1-19","0.0",,,,,,,,,
"2025-01-20","00:53","54","46","75","SE","5","0","30.00","Cloudy","2025-1-19","0.0",,,,,,,,,
"2025-01-20","01:53","54","45","72","E","6","0","29.99","Cloudy","2025-1-20","0.0",,,,,,,,,
"2025-01-20","02:53","54","45","72","E","6","0","29.98","Cloudy","2025-1-20","0.0",,,,,,,,,
"2025-01-20","03:53","54","44","69","E","3","0","29.98","Cloudy","2025-1-20","0.0",,,,,,,,,
"2025-01-20","04:53","53","43","69","SE","6","0","29.97","Cloudy","2025-1-20","0.0",,,,,,,,,
"2025-01-20","05:53","53","42","66","NE","6","0","29.97","Mostly Cloudy","2025-1-20","0.0",,,,,,,,,
"2025-01-20","06:23","52","42","69","ENE","3","0","29.95","Partly Cloudy","2025-1-20","0.0",,,,,,,,,
"2025-01-20","06:30",,,,,,,,,,,"17788fea-b93a-48b6-9d47-fc43e07e6430","23,713","59%","12,280","6,051","3","10","788","1"
"2025-01-20","06:32",,,,,,,,,,,"96c4057b-8ae9-4d9a-b79e-57480eb1714e","23,713","59%","12,280","6,051","3","10","788","1"
"2025-01-20","06:53","51","42","71","ENE","5","0","29.96","Partly Cloudy","2025-1-20","0.0",,,,,,,,,
"2025-01-20","07:53","51","43","74","CALM","0","0","29.96","Partly Cloudy","2025-1-20","0.0",,,,,,,,,
"2025-01-20","08:53","53","44","71","N","5","0","29.98","Haze","2025-1-20","0.0",,,,,,,,,
"2025-01-20","09:34",,,,,,,,,,,"6af29f4e-ae34-421e-bebd-784fdb5c4e6c","23,713","59%","12,280","6,051","3","10","788","1"
"2025-01-20","09:53","56","43","62","VAR","5","0","29.99","Fair","2025-1-20","0.0",,,,,,,,,
"2025-01-20","10:37",,,,,,,,,,,"d0a8093a-86d4-488e-8638-224f4f08485e","23,713","56%","12,280","5,829","3","10","744","1"
"2025-01-20","10:40",,,,,,,,,,,"295205bb-df62-4a27-a823-541207208e3f","23,713","59%","12,280","6,051","3","10","788","1"
"2025-01-20","10:44",,,,,,,,,,,"a8a439e7-0825-4540-ab25-795eb8205e89","23,713","59%","12,280","6,051","3","10","788","1"
"2025-01-20","10:45",,,,,,,,,,,"cdd161fc-d87d-42a0-ba85-faf034940300","23,713","59%","12,280","6,051","3","10","788","1"
"2025-01-20","10:49",,,,,,,,,,,"7fe094b2-41eb-4c39-86d7-8e975f9ec108","23,713","59%","12,280","6,051","3","10","788","1"
"2025-01-20","10:53","58","43","58","CALM","0","0","30.02","Fair","2025-1-20","0.0",,,,,,,,,
"2025-01-20","10:59",,,,,,,,,,,"26edb6c0-2c39-45ac-967e-c783922aa31f","23,713","59%","12,280","6,051","3","10","788","1"
"2025-01-20","11:17",,,,,,,,,,,"48fafeef-60ce-4552-9a5f-c103ab7f8d23","23,713","59%","12,280","6,051","3","10","788","1"
"2025-01-20","11:22",,,,,,,,,,,"2ae9f6ce-c4ed-4acf-865b-b09137e0fc7c","23,713","59%","12,280","6,051","3","10","788","1"
"2025-01-20","11:28",,,,,,,,,,,"ea32cfb4-5580-4893-979f-95f360d57131","23,713","59%","12,280","6,051","3","10","788","1"
"2025-01-20","11:30",,,,,,,,,,,"d1c8bd9e-ab99-4331-a6e2-b81c28d79933","23,713","59%","12,280","6,051","3","10","788","1"
"2025-01-20","11:53","62","38","41","CALM","0","0","30.04","Fair","2025-1-20","0.0",,,,,,,,,
"2025-01-20","12:53","65","41","42","W","9","0","30.05","Fair","2025-1-20","0.0",,,,,,,,,
"2025-01-20","13:53","64","41","43","W","8","0","30.04","Fair","2025-1-20","0.0",,,,,,,,,
"2025-01-20","14:53","65","43","45","W","8","0","30.03","Fair","2025-1-20","0.0",,,,,,,,,
"2025-01-20","15:35",,,,,,,,,,,"bcdfb37e-585f-403b-ba41-13bd167ac4b7","23,713","59%","12,280","6,051","3","10","788","1"
"2025-01-20","15:38",,,,,,,,,,,"04eae1f3-ee56-48ce-a613-7bc0de5a247e","23,713","59%","12,280","6,051","3","10","788","1"
"2025-01-20","15:39",,,,,,,,,,,"d1a723f2-3354-4058-bd4f-a3ae9278f1f5","23,713","59%","12,280","6,051","3","10","788","1"
"2025-01-20","15:53","65","43","45","VAR","6","0","30.03","Fair","2025-1-20","0.0",,,,,,,,,
"2025-01-20","16:44",,,,,,,,,,,"ce06cb5a-ba60-4ae1-adbd-251b6328c010","23,713","59%","12,280","6,051","3","10","788","1"
"2025-01-20","16:47",,,,,,,,,,,"7ee7df3f-034e-4bea-859f-d29bf41b8863","23,713","59%","12,280","6,051","3","10","788","1"
"2025-01-20","16:50",,,,,,,,,,,"b5d914da-67bc-4e65-9368-998afaedd3a0","23,713","59%","12,280","6,051","3","10","788","1"
"2025-01-20","16:53","72","37","28","ENE","9","0","30.04","Fair","2025-1-20","0.0",,,,,,,,,
"2025-01-20","16:58",,,,,,,,,,,"01554265-09a4-42b2-86d8-5440a0b5b8dc","23,713","59%","12,280","6,051","3","10","788","1"
"2025-01-20","17:53","66","32","28","ESE","14","0","30.07","Fair","2025-1-20","0.0",,,,,,,,,
"2025-01-20","18:43",,,,,,,,,,,"fb9e87f6-0c4f-4032-ada1-e51076846302","23,713","61%","12,280","6,207","3","11","821","1"
"2025-01-20","18:53","62","28","28","ESE","9","0","30.10","Fair","2025-1-20","0.0",,,,,,,,,
"2025-01-20","19:53","60","26","27","E","7","0","30.14","Fair","2025-1-20","0.0",,,,,,,,,
"2025-01-20","20:53","60","26","27","SSE","8","0","30.17","Fair","2025-1-20","0.0",,,,,,,,,
"2025-01-20","21:53","57","23","27","ESE","3","0","30.19","Fair","2025-1-20","0.0",,,,,,,,,
"2025-01-20","22:53","58","23","26","S","6","0","30.22","Fair","2025-1-20","0.0",,,,,,,,,
"2025-01-20","23:53","57","22","26","CALM","0","0","30.24","Fair","2025-1-20","0.0",,,,,,,,,
"2025-01-21","00:53","56","21","26","CALM","0","0","30.26","Fair","2025-1-20","0.0",,,,,,,,,
"2025-01-21","01:53","52","18","26","WNW","3","0","30.27","Fair","2025-1-21","0.0",,,,,,,,,
"2025-01-21","02:53","46","15","29","CALM","0","0","30.29","Fair","2025-1-21","0.0",,,,,,,,,
"2025-01-21","03:53","45","15","30","E","5","0","30.30","Fair","2025-1-21","0.0",,,,,,,,,
"2025-01-21","04:53","44","15","31","E","5","0","30.30","Fair","2025-1-21","0.0",,,,,,,,,
"2025-01-21","05:53","43","14","31","CALM","0","0","30.29","Fair","2025-1-21","0.0",,,,,,,,,
