"Date","Time","Temperature","Wind Speed","Wind Gust","Station"
"2025-01-07","14:30","69.5","4","","KCASANTA630"
"2025-01-07","14:45","69.8","1","","KCASANTA630"
"2025-01-07","15:00","69.9","4","","KCASANTA630"
"2025-01-07","15:15","69.4","1","","KCASANTA630"
"2025-01-07","15:30","68.6","0","","KCASANTA630"
"2025-01-07","15:45","67.9","0","","KCASANTA630"
"2025-01-07","16:00","67.5","3","","KCASANTA630"
"2025-01-07","16:15","67.1","5","","KCASANTA630"
"2025-01-07","16:30","66.6","6","","KCASANTA630"
"2025-01-07","16:45","66.4","2","","KCASANTA630"
"2025-01-07","17:00","66.1","7","","KCASANTA630"
"2025-01-07","17:15","65.7","3","","KCASANTA630"
"2025-01-07","17:30","65.3","12","","KCASANTA630"
"2025-01-07","17:45","65.1","5","","KCASANTA630"
"2025-01-07","18:00","65","0","","KCASANTA630"
"2025-01-07","18:15","65.1","1","","KCASANTA630"
"2025-01-07","18:30","65.1","6","","KCASANTA630"
"2025-01-07","18:45","64.9","9","","KCASANTA630"
"2025-01-07","19:00","64.6","2","","KCASANTA630"
"2025-01-07","19:15","64.4","3","","KCASANTA630"
"2025-01-07","19:30","64.3","7","","KCASANTA630"
"2025-01-07","19:45","64.2","1","","KCASANTA630"
"2025-01-07","20:00","63.9","1","","KCASANTA630"
"2025-01-07","20:15","63.6","7","","KCASANTA630"
"2025-01-07","20:30","63.3","7","","KCASANTA630"
"2025-01-07","20:45","63.5","8","","KCASANTA630"
"2025-01-07","21:00","63.3","13","","KCASANTA630"
"2025-01-07","21:15","63.3","6","","KCASANTA630"
"2025-01-07","21:30","62.8","6","","KCASANTA630"
"2025-01-07","21:45","62.4","6","","KCASANTA630"
"2025-01-07","22:00","62.1","4","","KCASANTA630"
"2025-01-07","22:15","61.8","3","","KCASANTA630"
"2025-01-07","22:30","61.7","15","","KCASANTA630"
"2025-01-07","22:45","61.5","10","","KCASANTA630"
"2025-01-07","23:00","61.3","7","","KCASANTA630"
"2025-01-07","23:15","61.1","2","","KCASANTA630"
"2025-01-07","23:30","60.8","3","","KCASANTA630"
"2025-01-07","23:45","60.7","1","","KCASANTA630"
"2025-01-07","00:04","45.1","1.1","1.1","KCATOPAN28"
"2025-01-07","00:09","45.1","1.1","1.1","KCATOPAN28"
"2025-01-07","00:14","45","1.3","2.2","KCATOPAN28"
"2025-01-07","00:19","45","2.2","2.2","KCATOPAN28"
"2025-01-07","00:24","45","0.9","1.1","KCATOPAN28"
"2025-01-07","00:29","44.8","1.1","1.1","KCATOPAN28"
"2025-01-07","00:34","44.4","0","0","KCATOPAN28"
"2025-01-07","00:39","44.2","1.1","1.1","KCATOPAN28"
"2025-01-07","00:44","43.9","1.3","2.2","KCATOPAN28"
"2025-01-07","00:49","43.5","1.1","1.1","KCATOPAN28"
"2025-01-07","00:54","43.3","1.3","2.2","KCATOPAN28"
"2025-01-07","00:59","43.3","1.8","2.2","KCATOPAN28"
"2025-01-07","01:04","43.3","1.8","2.2","KCATOPAN28"
"2025-01-07","01:09","43.5","2.2","2.2","KCATOPAN28"
"2025-01-07","01:14","43.3","2.2","2.2","KCATOPAN28"
"2025-01-07","01:19","43.5","2.2","3.4","KCATOPAN28"
"2025-01-07","01:24","43.3","1.8","2.2","KCATOPAN28"
"2025-01-07","01:29","43","0.9","1.1","KCATOPAN28"
"2025-01-07","01:34","42.8","0.4","1.1","KCATOPAN28"
"2025-01-07","01:39","42.4","1.1","1.1","KCATOPAN28"
"2025-01-07","01:44","42.1","1.3","2.2","KCATOPAN28"
"2025-01-07","01:49","41.9","1.1","1.1","KCATOPAN28"
"2025-01-07","01:54","41.7","1.3","2.2","KCATOPAN28"
"2025-01-07","01:59","41.7","1.1","1.1","KCATOPAN28"
"2025-01-07","02:04","41.7","1.8","2.2","KCATOPAN28"
"2025-01-07","02:09","41.5","2","2.2","KCATOPAN28"
"2025-01-07","02:14","41.5","2","2.2","KCATOPAN28"
"2025-01-07","02:19","41.5","1.6","2.2","KCATOPAN28"
"2025-01-07","02:24","41.5","2.2","2.2","KCATOPAN28"
"2025-01-07","02:29","41.5","1.1","1.1","KCATOPAN28"
"2025-01-07","02:34","41.5","1.1","1.1","KCATOPAN28"
"2025-01-07","02:39","41.4","0","0","KCATOPAN28"
"2025-01-07","02:44","41.4","2.9","3.4","KCATOPAN28"
"2025-01-07","02:49","41.5","2.5","3.4","KCATOPAN28"
"2025-01-07","02:54","41.9","1.8","2.2","KCATOPAN28"
"2025-01-07","02:59","42.3","2.5","3.4","KCATOPAN28"
"2025-01-07","03:04","43.5","2.5","3.4","KCATOPAN28"
"2025-01-07","03:09","46.8","3.6","4.5","KCATOPAN28"
"2025-01-07","03:14","47.3","2.5","4.5","KCATOPAN28"
"2025-01-07","03:17","48","1.8","3.4","KCATOPAN28"
"2025-01-07","03:24","50.7","4","5.8","KCATOPAN28"
"2025-01-07","03:29","53.6","5.8","6.9","KCATOPAN28"
"2025-01-07","03:34","53.8","2.5","3.4","KCATOPAN28"
"2025-01-07","03:39","54.7","3.8","4.5","KCATOPAN28"
"2025-01-07","03:44","54.7","4","6.9","KCATOPAN28"
"2025-01-07","03:49","55.9","3.8","5.8","KCATOPAN28"
"2025-01-07","03:54","57","4.3","6.9","KCATOPAN28"
"2025-01-07","03:59","57","3.1","5.8","KCATOPAN28"
"2025-01-07","04:04","57.9","5.8","6.9","KCATOPAN28"
"2025-01-07","04:09","58.3","6.9","9.2","KCATOPAN28"
"2025-01-07","04:14","58.3","4.7","5.8","KCATOPAN28"
"2025-01-07","04:19","57.7","4","4.5","KCATOPAN28"
"2025-01-07","04:24","57.6","3.8","5.8","KCATOPAN28"
"2025-01-07","04:29","57.4","5.4","6.9","KCATOPAN28"
"2025-01-07","04:34","57.4","3.4","5.8","KCATOPAN28"
"2025-01-07","04:39","57","2.5","3.4","KCATOPAN28"
"2025-01-07","04:44","57","4","5.8","KCATOPAN28"
"2025-01-07","04:49","57.9","5.8","9.2","KCATOPAN28"
"2025-01-07","04:54","57.9","7.6","10.3","KCATOPAN28"
"2025-01-07","04:59","58.8","6.5","6.9","KCATOPAN28"
"2025-01-07","05:04","58.8","4.7","6.9","KCATOPAN28"
"2025-01-07","05:09","58.8","4","4.5","KCATOPAN28"
"2025-01-07","05:14","58.6","4","8.1","KCATOPAN28"
"2025-01-07","05:19","58.3","4.7","5.8","KCATOPAN28"
"2025-01-07","05:24","58.5","4.9","5.8","KCATOPAN28"
"2025-01-07","05:29","58.1","2","2.2","KCATOPAN28"
"2025-01-07","05:34","57","4.5","6.9","KCATOPAN28"
"2025-01-07","05:39","57.4","4","8.1","KCATOPAN28"
"2025-01-07","05:44","57.6","3.1","4.5","KCATOPAN28"
"2025-01-07","05:49","57.6","3.6","4.5","KCATOPAN28"
"2025-01-07","05:54","58.5","4","4.5","KCATOPAN28"
"2025-01-07","05:59","58.5","1.8","2.2","KCATOPAN28"
"2025-01-07","06:04","56.8","4.9","6.9","KCATOPAN28"
"2025-01-07","06:09","56.7","1.1","1.1","KCATOPAN28"
"2025-01-07","06:14","55.9","1.1","1.1","KCATOPAN28"
"2025-01-07","06:19","55.4","2.2","2.2","KCATOPAN28"
"2025-01-07","06:24","54.7","2.9","3.4","KCATOPAN28"
"2025-01-07","06:29","54.5","2.2","2.2","KCATOPAN28"
"2025-01-07","06:34","53.8","2.2","3.4","KCATOPAN28"
"2025-01-07","06:39","54","3.6","4.5","KCATOPAN28"
"2025-01-07","06:44","53.6","2.2","3.4","KCATOPAN28"
"2025-01-07","06:49","53.6","1.3","2.2","KCATOPAN28"
"2025-01-07","06:54","54.1","2.9","3.4","KCATOPAN28"
"2025-01-07","06:59","54.1","2.5","3.4","KCATOPAN28"
"2025-01-07","07:04","54.7","4","4.5","KCATOPAN28"
"2025-01-07","07:09","55.4","3.8","5.8","KCATOPAN28"
"2025-01-07","07:14","55.9","4.9","8.1","KCATOPAN28"
"2025-01-07","07:19","57.9","7.8","11.4","KCATOPAN28"
"2025-01-07","07:24","57.9","4","6.9","KCATOPAN28"
"2025-01-07","07:29","58.1","3.8","4.5","KCATOPAN28"
"2025-01-07","07:34","58.1","7.4","8.1","KCATOPAN28"
"2025-01-07","07:39","58.6","3.4","4.5","KCATOPAN28"
"2025-01-07","07:44","58.3","6.7","10.3","KCATOPAN28"
"2025-01-07","07:49","58.5","4.5","5.8","KCATOPAN28"
"2025-01-07","07:54","59.2","7.2","12.5","KCATOPAN28"
"2025-01-07","07:59","59.4","5.4","6.9","KCATOPAN28"
"2025-01-07","08:04","59.5","6.5","9.2","KCATOPAN28"
"2025-01-07","08:09","59.7","6","9.2","KCATOPAN28"
"2025-01-07","08:14","59.7","6.3","8.1","KCATOPAN28"
"2025-01-07","08:19","60.1","6.7","8.1","KCATOPAN28"
"2025-01-07","08:24","61","4.9","8.1","KCATOPAN28"
"2025-01-07","08:29","61","7.6","11.4","KCATOPAN28"
"2025-01-07","08:34","60.8","8.9","11.4","KCATOPAN28"
"2025-01-07","08:39","60.4","7.2","10.3","KCATOPAN28"
"2025-01-07","08:44","61","4.5","6.9","KCATOPAN28"
"2025-01-07","08:49","60.8","8.5","11.4","KCATOPAN28"
"2025-01-07","08:54","60.8","5.4","8.1","KCATOPAN28"
"2025-01-07","08:59","61.2","4.9","8.1","KCATOPAN28"
"2025-01-07","09:04","61.9","10.3","14.8","KCATOPAN28"
"2025-01-07","09:09","61.2","14.3","17.2","KCATOPAN28"
"2025-01-07","09:14","61","12.3","15.9","KCATOPAN28"
"2025-01-07","09:19","61.5","6.9","9.2","KCATOPAN28"
"2025-01-07","09:24","61.3","8.3","12.5","KCATOPAN28"
"2025-01-07","09:29","61.5","6.3","8.1","KCATOPAN28"
"2025-01-07","09:34","61.5","7.8","10.3","KCATOPAN28"
"2025-01-07","09:39","61.2","9.6","17.2","KCATOPAN28"
"2025-01-07","09:44","61","7.4","11.4","KCATOPAN28"
"2025-01-07","09:49","61","7.4","12.5","KCATOPAN28"
"2025-01-07","09:54","60.8","9.4","14.8","KCATOPAN28"
"2025-01-07","09:59","61.3","8.7","12.5","KCATOPAN28"
"2025-01-07","10:04","61.7","12.3","14.8","KCATOPAN28"
"2025-01-07","10:09","61.2","8.1","11.4","KCATOPAN28"
"2025-01-07","10:14","61.9","10.3","13.6","KCATOPAN28"
"2025-01-07","10:19","61.9","11.9","18.3","KCATOPAN28"
"2025-01-07","10:24","62.2","8.1","12.5","KCATOPAN28"
"2025-01-07","10:29","62.4","7.2","9.2","KCATOPAN28"
"2025-01-07","10:34","62.6","8.1","10.3","KCATOPAN28"
"2025-01-07","10:39","63","10.7","15.9","KCATOPAN28"
"2025-01-07","10:44","63.1","8.3","14.8","KCATOPAN28"
"2025-01-07","10:49","63.9","6.9","11.4","KCATOPAN28"
"2025-01-07","10:54","63.9","10.1","13.6","KCATOPAN28"
"2025-01-07","10:59","63.7","8.3","11.4","KCATOPAN28"
"2025-01-07","11:04","64","6.9","10.3","KCATOPAN28"
"2025-01-07","11:09","65.3","5.8","8.1","KCATOPAN28"
"2025-01-07","11:14","65.3","7.4","11.4","KCATOPAN28"
"2025-01-07","11:19","65.1","6.5","9.2","KCATOPAN28"
"2025-01-07","11:24","65.5","7.6","10.3","KCATOPAN28"
"2025-01-07","11:29","65.5","11.6","17.2","KCATOPAN28"
"2025-01-07","11:34","64.9","7.6","13.6","KCATOPAN28"
"2025-01-07","11:39","65.5","7.8","12.5","KCATOPAN28"
"2025-01-07","11:44","65.8","8.9","15.9","KCATOPAN28"
"2025-01-07","11:49","66","6.9","14.8","KCATOPAN28"
"2025-01-07","11:54","66.2","6","9.2","KCATOPAN28"
"2025-01-07","11:59","66.2","6","9.2","KCATOPAN28"
"2025-01-07","12:04","65.8","8.1","10.3","KCATOPAN28"
"2025-01-07","12:09","66.2","7.4","10.3","KCATOPAN28"
"2025-01-07","12:14","66.4","6.9","9.2","KCATOPAN28"
"2025-01-07","12:19","66.4","7.8","11.4","KCATOPAN28"
"2025-01-07","12:24","66.9","6","9.2","KCATOPAN28"
"2025-01-07","12:29","67.5","11.4","18.3","KCATOPAN28"
"2025-01-07","12:34","67.6","4","5.8","KCATOPAN28"
"2025-01-07","12:39","68","12.1","14.8","KCATOPAN28"
"2025-01-07","12:44","67.3","6.9","9.2","KCATOPAN28"
"2025-01-07","12:49","67.8","6","8.1","KCATOPAN28"
"2025-01-07","12:54","67.8","8.7","11.4","KCATOPAN28"
"2025-01-07","12:59","67.3","9.6","12.5","KCATOPAN28"
"2025-01-07","13:04","67.6","7.8","10.3","KCATOPAN28"
"2025-01-07","13:09","67.8","7.6","12.5","KCATOPAN28"
"2025-01-07","13:14","67.8","8.7","10.3","KCATOPAN28"
"2025-01-07","13:19","67.5","8.9","11.4","KCATOPAN28"
"2025-01-07","13:24","67.5","9.6","13.6","KCATOPAN28"
"2025-01-07","13:29","68.2","10.1","14.8","KCATOPAN28"
"2025-01-07","13:34","68","5.8","9.2","KCATOPAN28"
"2025-01-07","13:39","69.3","5.8","6.9","KCATOPAN28"
"2025-01-07","13:44","69.1","6","8.1","KCATOPAN28"
"2025-01-07","13:49","68.4","8.1","10.3","KCATOPAN28"
"2025-01-07","13:54","68.4","7.4","11.4","KCATOPAN28"
"2025-01-07","13:59","68","5.6","9.2","KCATOPAN28"
"2025-01-07","14:04","68.5","8.3","14.8","KCATOPAN28"
"2025-01-07","14:09","67.6","8.9","13.6","KCATOPAN28"
"2025-01-07","14:14","67.8","6.3","11.4","KCATOPAN28"
"2025-01-07","14:19","68","7.8","9.2","KCATOPAN28"
"2025-01-07","14:24","67.8","7.2","9.2","KCATOPAN28"
"2025-01-07","14:29","68.4","7.6","9.2","KCATOPAN28"
"2025-01-07","14:34","68.2","4.9","5.8","KCATOPAN28"
"2025-01-07","14:39","68.2","5.1","6.9","KCATOPAN28"
"2025-01-07","14:44","68.2","7.6","10.3","KCATOPAN28"
"2025-01-07","14:49","67.3","8.9","13.6","KCATOPAN28"
"2025-01-07","14:54","66.9","12.8","17.2","KCATOPAN28"
"2025-01-07","14:59","67.1","7.6","10.3","KCATOPAN28"
"2025-01-07","15:04","67.1","7.4","9.2","KCATOPAN28"
"2025-01-07","15:09","66.4","6.5","8.1","KCATOPAN28"
"2025-01-07","15:14","66","8.1","10.3","KCATOPAN28"
"2025-01-07","15:19","65.5","5.8","9.2","KCATOPAN28"
"2025-01-07","15:24","65.1","7.6","10.3","KCATOPAN28"
"2025-01-07","15:29","65.1","4","6.9","KCATOPAN28"
"2025-01-07","15:34","65.3","9.2","11.4","KCATOPAN28"
"2025-01-07","15:39","65.1","6.5","8.1","KCATOPAN28"
"2025-01-07","15:44","64.9","5.4","6.9","KCATOPAN28"
"2025-01-07","15:49","64.8","6.9","11.4","KCATOPAN28"
"2025-01-07","15:54","64.8","5.4","8.1","KCATOPAN28"
"2025-01-07","15:59","64.8","6.9","10.3","KCATOPAN28"
"2025-01-07","16:04","64.2","7.2","11.4","KCATOPAN28"
"2025-01-07","16:09","64.2","6.9","10.3","KCATOPAN28"
"2025-01-07","16:14","64","7.6","10.3","KCATOPAN28"
"2025-01-07","16:19","63.9","7.8","11.4","KCATOPAN28"
"2025-01-07","16:24","63.9","5.6","8.1","KCATOPAN28"
"2025-01-07","16:29","63.7","6","9.2","KCATOPAN28"
"2025-01-07","16:34","63.7","4.9","5.8","KCATOPAN28"
"2025-01-07","16:39","63.3","5.4","8.1","KCATOPAN28"
"2025-01-07","16:44","63.1","7.2","10.3","KCATOPAN28"
"2025-01-07","16:49","63","4.5","5.8","KCATOPAN28"
"2025-01-07","16:54","62.8","6","9.2","KCATOPAN28"
"2025-01-07","16:59","62.6","4.5","8.1","KCATOPAN28"
"2025-01-07","17:04","62.1","1.6","2.2","KCATOPAN28"
"2025-01-07","17:09","61.5","4","4.5","KCATOPAN28"
"2025-01-07","17:14","61.7","3.4","4.5","KCATOPAN28"
"2025-01-07","17:19","61.7","5.1","6.9","KCATOPAN28"
"2025-01-07","17:24","61.5","5.1","5.8","KCATOPAN28"
"2025-01-07","17:29","61.3","3.4","5.8","KCATOPAN28"
"2025-01-07","17:34","61.9","3.4","3.4","KCATOPAN28"
"2025-01-07","17:39","61.7","4","6.9","KCATOPAN28"
"2025-01-07","17:44","61.2","3.4","4.5","KCATOPAN28"
"2025-01-07","17:49","61.5","5.4","6.9","KCATOPAN28"
"2025-01-07","17:54","61.5","3.8","4.5","KCATOPAN28"
"2025-01-07","17:59","60.8","2.2","3.4","KCATOPAN28"
"2025-01-07","18:04","61.3","5.4","6.9","KCATOPAN28"
"2025-01-07","18:09","61.3","5.6","6.9","KCATOPAN28"
"2025-01-07","18:14","61.5","4.9","5.8","KCATOPAN28"
"2025-01-07","18:19","61.5","4.7","5.8","KCATOPAN28"
"2025-01-07","18:24","61.3","3.4","3.4","KCATOPAN28"
"2025-01-07","18:29","61.5","11","13.6","KCATOPAN28"
"2025-01-07","18:34","61.5","4.5","5.8","KCATOPAN28"
"2025-01-07","18:39","61.5","6","8.1","KCATOPAN28"
"2025-01-07","18:44","61.7","5.8","9.2","KCATOPAN28"
"2025-01-07","18:49","62.1","7.4","12.5","KCATOPAN28"
"2025-01-07","18:54","62.1","7.8","10.3","KCATOPAN28"
"2025-01-07","18:59","61.5","8.5","9.2","KCATOPAN28"
"2025-01-07","19:04","61.7","8.5","12.5","KCATOPAN28"
"2025-01-07","19:09","61.7","9.6","17.2","KCATOPAN28"
"2025-01-07","19:14","61.7","12.8","14.8","KCATOPAN28"
"2025-01-07","19:19","61.7","9.4","11.4","KCATOPAN28"
"2025-01-07","19:24","61.5","8.1","14.8","KCATOPAN28"
"2025-01-07","19:29","61.5","7.4","11.4","KCATOPAN28"
"2025-01-07","19:34","61.3","10.5","15.9","KCATOPAN28"
"2025-01-07","19:39","61.3","9.8","14.8","KCATOPAN28"
"2025-01-07","19:44","61.2","10.1","14.8","KCATOPAN28"
"2025-01-07","19:49","61.2","6.9","10.3","KCATOPAN28"
"2025-01-07","19:54","61","14.3","22.8","KCATOPAN28"
"2025-01-07","19:59","61","7.2","10.3","KCATOPAN28"
"2025-01-07","20:04","60.6","9.2","13.6","KCATOPAN28"
"2025-01-07","20:09","60.4","8.1","10.3","KCATOPAN28"
"2025-01-07","20:14","60.4","5.1","11.4","KCATOPAN28"
"2025-01-07","20:19","60.4","8.5","11.4","KCATOPAN28"
"2025-01-07","20:24","60.3","7.4","11.4","KCATOPAN28"
"2025-01-07","20:29","60.3","5.6","8.1","KCATOPAN28"
"2025-01-07","20:34","60.3","12.1","13.6","KCATOPAN28"
"2025-01-07","20:39","60.3","4.3","6.9","KCATOPAN28"
"2025-01-07","20:44","60.1","6","8.1","KCATOPAN28"
"2025-01-07","20:49","60.1","6.3","9.2","KCATOPAN28"
"2025-01-07","20:54","60.1","4.5","6.9","KCATOPAN28"
"2025-01-07","20:59","59.7","10.3","13.6","KCATOPAN28"
"2025-01-07","21:04","59.5","6.7","10.3","KCATOPAN28"
"2025-01-07","21:09","59.7","13.6","21.7","KCATOPAN28"
"2025-01-07","21:14","59.7","5.6","8.1","KCATOPAN28"
"2025-01-07","21:19","59.4","7.8","11.4","KCATOPAN28"
"2025-01-07","21:24","59.4","8.9","12.5","KCATOPAN28"
"2025-01-07","21:29","59.4","9.6","13.6","KCATOPAN28"
"2025-01-07","21:34","59.5","10.1","13.6","KCATOPAN28"
"2025-01-07","21:39","59.4","5.8","8.1","KCATOPAN28"
"2025-01-07","21:44","59.2","7.4","9.2","KCATOPAN28"
"2025-01-07","21:49","59.2","13.2","17.2","KCATOPAN28"
"2025-01-07","21:54","59.5","12.3","14.8","KCATOPAN28"
"2025-01-07","21:59","59.4","7.8","10.3","KCATOPAN28"
"2025-01-07","22:04","59.2","9.2","11.4","KCATOPAN28"
"2025-01-07","22:09","58.8","11.2","18.3","KCATOPAN28"
"2025-01-07","22:14","59","13.2","15.9","KCATOPAN28"
"2025-01-07","22:19","59","11","14.8","KCATOPAN28"
"2025-01-07","22:24","59","9.6","13.6","KCATOPAN28"
"2025-01-07","22:29","59","12.1","17.2","KCATOPAN28"
"2025-01-07","22:34","59","12.3","13.6","KCATOPAN28"
"2025-01-07","22:39","58.6","7.6","13.6","KCATOPAN28"
"2025-01-07","22:44","58.6","13.4","18.3","KCATOPAN28"
"2025-01-07","22:49","58.6","10.1","15.9","KCATOPAN28"
"2025-01-07","22:54","58.5","7.4","10.3","KCATOPAN28"
"2025-01-07","22:59","58.5","7.2","9.2","KCATOPAN28"
"2025-01-07","23:04","58.5","7.8","10.3","KCATOPAN28"
"2025-01-07","23:09","58.5","8.3","10.3","KCATOPAN28"
"2025-01-07","23:14","58.3","7.6","9.2","KCATOPAN28"
"2025-01-07","23:19","58.1","8.5","12.5","KCATOPAN28"
"2025-01-07","23:24","58.1","6.5","11.4","KCATOPAN28"
"2025-01-07","23:29","58.1","8.9","13.6","KCATOPAN28"
"2025-01-07","23:34","57.9","9.6","11.4","KCATOPAN28"
"2025-01-07","23:39","57.9","8.9","14.8","KCATOPAN28"
"2025-01-07","23:44","57.7","7.4","11.4","KCATOPAN28"
"2025-01-07","23:49","57.7","8.5","11.4","KCATOPAN28"
"2025-01-07","23:54","57.6","7.6","12.5","KCATOPAN28"
"2025-01-07","23:59","57.4","9.2","11.4","KCATOPAN28"
"2025-01-07","00:04","56.3","1.3","2.2","KCATOPAN32"
"2025-01-07","00:09","55","1.8","2.2","KCATOPAN32"
"2025-01-07","00:14","54.5","1.1","1.1","KCATOPAN32"
"2025-01-07","00:19","54","1.1","1.1","KCATOPAN32"
"2025-01-07","00:24","53.4","1.8","2.2","KCATOPAN32"
"2025-01-07","00:29","52.5","2.2","3.4","KCATOPAN32"
"2025-01-07","00:34","51.8","3.1","3.4","KCATOPAN32"
"2025-01-07","00:39","52","2.2","2.2","KCATOPAN32"
"2025-01-07","00:44","51.6","2.2","3.4","KCATOPAN32"
"2025-01-07","00:49","51.6","0.9","1.1","KCATOPAN32"
"2025-01-07","00:54","50.5","1.1","1.1","KCATOPAN32"
"2025-01-07","00:59","50.2","1.1","1.1","KCATOPAN32"
"2025-01-07","01:04","49.1","1.3","2.2","KCATOPAN32"
"2025-01-07","01:09","49.1","2.5","3.4","KCATOPAN32"
"2025-01-07","01:14","49.1","1.3","2.2","KCATOPAN32"
"2025-01-07","01:19","49.1","1.8","2.2","KCATOPAN32"
"2025-01-07","01:24","49.5","2.2","2.2","KCATOPAN32"
"2025-01-07","01:29","49.6","1.8","2.2","KCATOPAN32"
"2025-01-07","01:34","49.3","1.3","2.2","KCATOPAN32"
"2025-01-07","01:39","49.3","2.2","2.2","KCATOPAN32"
"2025-01-07","01:44","49.1","1.8","2.2","KCATOPAN32"
"2025-01-07","01:49","49.1","1.8","2.2","KCATOPAN32"
"2025-01-07","01:54","49.3","2.2","2.2","KCATOPAN32"
"2025-01-07","01:59","48.7","2.9","3.4","KCATOPAN32"
"2025-01-07","02:04","51.1","4.5","4.5","KCATOPAN32"
"2025-01-07","02:09","51.4","6","6.9","KCATOPAN32"
"2025-01-07","02:14","53.4","4.3","4.5","KCATOPAN32"
"2025-01-07","02:19","53.8","1.1","1.1","KCATOPAN32"
"2025-01-07","02:24","53.8","4.5","5.8","KCATOPAN32"
"2025-01-07","02:29","53.8","9.6","12.5","KCATOPAN32"
"2025-01-07","02:34","54.1","7.2","9.2","KCATOPAN32"
"2025-01-07","02:39","54.3","7.4","9.2","KCATOPAN32"
"2025-01-07","02:44","55.4","8.1","9.2","KCATOPAN32"
"2025-01-07","02:49","55.4","6.9","8.1","KCATOPAN32"
"2025-01-07","02:54","54.9","4.3","5.8","KCATOPAN32"
"2025-01-07","02:59","54.1","6.9","8.1","KCATOPAN32"
"2025-01-07","03:04","54.1","5.8","8.1","KCATOPAN32"
"2025-01-07","03:09","54","8.5","10.3","KCATOPAN32"
"2025-01-07","03:14","55.2","9.2","10.3","KCATOPAN32"
"2025-01-07","03:19","55.2","10.3","12.5","KCATOPAN32"
"2025-01-07","03:24","55.9","12.1","14.8","KCATOPAN32"
"2025-01-07","03:29","56.7","14.5","17.2","KCATOPAN32"
"2025-01-07","03:34","56.8","13.9","17.2","KCATOPAN32"
"2025-01-07","03:39","57.4","16.3","18.3","KCATOPAN32"
"2025-01-07","03:44","57.6","16.1","18.3","KCATOPAN32"
"2025-01-07","03:49","57.7","14.3","17.2","KCATOPAN32"
"2025-01-07","03:54","58.1","15.9","19.5","KCATOPAN32"
"2025-01-07","03:59","58.1","17.9","22.8","KCATOPAN32"
"2025-01-07","04:04","58.3","17.4","22.8","KCATOPAN32"
"2025-01-07","04:09","58.5","22.1","25.1","KCATOPAN32"
"2025-01-07","04:14","58.5","16.6","19.5","KCATOPAN32"
"2025-01-07","04:19","58.5","18.8","22.8","KCATOPAN32"
"2025-01-07","04:24","58.8","19","22.8","KCATOPAN32"
"2025-01-07","04:29","58.8","19.2","22.8","KCATOPAN32"
"2025-01-07","04:34","58.8","17.4","22.8","KCATOPAN32"
"2025-01-07","04:39","59","18.8","26.2","KCATOPAN32"
"2025-01-07","04:44","59","15.4","23.9","KCATOPAN32"
"2025-01-07","04:49","59.2","15.9","19.5","KCATOPAN32"
"2025-01-07","04:54","59.2","18.3","23.9","KCATOPAN32"
"2025-01-07","04:59","59","19.2","23.9","KCATOPAN32"
"2025-01-07","05:04","58.8","14.1","19.5","KCATOPAN32"
"2025-01-07","05:09","58.8","13.9","18.3","KCATOPAN32"
"2025-01-07","05:14","58.8","15","21.7","KCATOPAN32"
"2025-01-07","05:19","58.8","19.9","22.8","KCATOPAN32"
"2025-01-07","05:24","58.8","22.6","26.2","KCATOPAN32"
"2025-01-07","05:29","58.8","14.3","19.5","KCATOPAN32"
"2025-01-07","05:34","58.8","16.8","21.7","KCATOPAN32"
"2025-01-07","05:39","58.8","15","17.2","KCATOPAN32"
"2025-01-07","05:44","58.3","15.2","19.5","KCATOPAN32"
"2025-01-07","05:49","58.5","12.8","18.3","KCATOPAN32"
"2025-01-07","05:54","58.5","14.5","17.2","KCATOPAN32"
"2025-01-07","05:59","58.3","13.2","15.9","KCATOPAN32"
"2025-01-07","06:04","58.3","13","15.9","KCATOPAN32"
"2025-01-07","06:09","58.1","15","19.5","KCATOPAN32"
"2025-01-07","06:14","58.1","13.4","14.8","KCATOPAN32"
"2025-01-07","06:19","57.9","15.7","18.3","KCATOPAN32"
"2025-01-07","06:24","57.9","12.3","15.9","KCATOPAN32"
"2025-01-07","06:29","57.7","13.9","18.3","KCATOPAN32"
"2025-01-07","06:34","57.6","14.8","19.5","KCATOPAN32"
"2025-01-07","06:39","57.6","17","20.6","KCATOPAN32"
"2025-01-07","06:44","57.6","14.3","19.5","KCATOPAN32"
"2025-01-07","06:49","57.7","13.9","19.5","KCATOPAN32"
"2025-01-07","06:54","57.9","17.4","23.9","KCATOPAN32"
"2025-01-07","06:59","57.9","16.8","18.3","KCATOPAN32"
"2025-01-07","07:04","57.9","13.9","15.9","KCATOPAN32"
"2025-01-07","07:09","57.7","15.2","22.8","KCATOPAN32"
"2025-01-07","07:14","57.7","14.5","17.2","KCATOPAN32"
"2025-01-07","07:19","57.7","10.1","12.5","KCATOPAN32"
"2025-01-07","07:24","57.7","10.7","13.6","KCATOPAN32"
"2025-01-07","07:29","57.7","6","8.1","KCATOPAN32"
"2025-01-07","07:34","57.9","9.2","10.3","KCATOPAN32"
"2025-01-07","07:39","58.5","17.9","23.9","KCATOPAN32"
"2025-01-07","07:44","58.5","14.5","20.6","KCATOPAN32"
"2025-01-07","07:49","58.5","12.8","20.6","KCATOPAN32"
"2025-01-07","07:54","58.5","15.4","21.7","KCATOPAN32"
"2025-01-07","07:59","58.5","17.9","22.8","KCATOPAN32"
