"Precipitation","Dew Point","Humidity","Pressure","Condition","Temperature","Wind Speed","Wind Gust","Wind","Date","Source Weather","Source Fire CA","Display Date","Size","Containment","Structures Threatened","Structures Destroyed","Civilian Injuries","Civilian Fatalities","Structures Damaged","Firefighter Injuries"
"0.0","45","83","30.11","Partly Cloudy","50","5","0","ENE","2025-01-18T09:00","2025-01-18",,"Jan 19","23,713","43%","12,280","3,857","3","10","628","1"
"0.0","45","83","30.11","Partly Cloudy","50","5","0","ENE","2025-01-18T09:15","2025-01-18",,"Jan 19","23,713","43%","12,280","3,857","3","10","628","1"
"0.0","45","83","30.11","Partly Cloudy","50","5","0","ENE","2025-01-18T09:30","2025-01-18",,"Jan 19","23,713","43%","12,280","3,857","3","10","628","1"
"0.0","45","83","30.11","Partly Cloudy","50","5","0","ENE","2025-01-18T09:45","2025-01-18",,"Jan 19","23,713","43%","12,280","3,857","3","10","628","1"
"0.0","45","83","30.11","Partly Cloudy","50","5","0","ENE","2025-01-18T09:51","2025-01-18","a4f8d44d-bf9f-429d-b25d-ef83912f68de","Jan 19","23,713","43%","12,280","3,857","3","10","628","1"
"0.0","46","72","30.11","Partly Cloudy","55","6","0","ENE","2025-01-18T10:00","2025-01-18",,"Jan 19","23,713","43%","12,280","3,857","3","10","628","1"
"0.0","46","72","30.11","Partly Cloudy","55","6","0","ENE","2025-01-18T10:00","2025-01-18","4f385207-da28-4899-8c19-aa4a7d5d0138","Jan 19","23,713","43%","12,280","3,857","3","10","628","1"
"0.0","46","72","30.11","Partly Cloudy","55","6","0","ENE","2025-01-18T10:08","2025-01-18","57cb7f20-5869-4b82-8bb2-858ff2bc87c6","Jan 19","23,713","43%","12,280","3,857","3","10","628","1"
"0.0","46","72","30.11","Partly Cloudy","55","6","0","ENE","2025-01-18T10:15","2025-01-18",,"Jan 19","23,713","43%","12,280","3,857","3","10","628","1"
"0.0","46","72","30.11","Partly Cloudy","55","6","0","ENE","2025-01-18T10:30","2025-01-18",,"Jan 19","23,713","43%","12,280","3,857","3","10","628","1"
"0.0","46","72","30.11","Partly Cloudy","55","6","0","ENE","2025-01-18T10:45","2025-01-18",,"Jan 19","23,713","43%","12,280","3,857","3","10","628","1"
"0.0","46","65","30.13","Partly Cloudy","58","5","0","NE","2025-01-18T11:00","2025-01-18",,"Jan 19","23,713","43%","12,280","3,857","3","10","628","1"
"0.0","46","65","30.13","Partly Cloudy","58","5","0","NE","2025-01-18T11:12","2025-01-18","047e8550-b275-43bf-9486-0da1b0f9c6d6","Jan 19","23,713","43%","12,280","3,857","3","10","628","1"
"0.0","46","65","30.13","Partly Cloudy","58","5","0","NE","2025-01-18T11:15","2025-01-18",,"Jan 19","23,713","43%","12,280","3,857","3","10","628","1"
"0.0","46","65","30.13","Partly Cloudy","58","5","0","NE","2025-01-18T11:19","2025-01-18","b1349f1e-5c23-4013-a43e-8374d8fb2048","Jan 19","23,713","43%","12,280","3,857","3","10","628","1"
"0.0","46","65","30.13","Partly Cloudy","58","5","0","NE","2025-01-18T11:23","2025-01-18","ec674e59-f5ec-410c-bebb-8382372d488f","Jan 19","23,713","43%","12,280","3,857","3","10","628","1"
"0.0","46","65","30.13","Partly Cloudy","58","5","0","NE","2025-01-18T11:25","2025-01-18","a1c8dbc1-8f1d-4ec7-8f58-c336e728009b","Jan 19","23,713","43%","12,280","3,857","3","10","628","1"
"0.0","46","65","30.13","Partly Cloudy","58","5","0","NE","2025-01-18T11:30","2025-01-18",,"Jan 19","23,713","43%","12,280","3,857","3","10","628","1"
"0.0","46","65","30.13","Partly Cloudy","58","5","0","NE","2025-01-18T11:39","2025-01-18","c557d857-d86f-42c2-8eba-0fc640caf6d3","Jan 19","23,713","43%","12,280","3,857","3","10","628","1"
"0.0","46","65","30.13","Partly Cloudy","58","5","0","NE","2025-01-18T11:45","2025-01-18",,"Jan 19","23,713","43%","12,280","3,857","3","10","628","1"
"0.0","42","56","30.12","Partly Cloudy","58","7","0","SE","2025-01-18T12:00","2025-01-18",,"Jan 19","23,713","43%","12,280","3,857","3","10","628","1"
"0.0","42","56","30.12","Partly Cloudy","58","7","0","SE","2025-01-18T12:15","2025-01-18",,"Jan 19","23,713","43%","12,280","3,857","3","10","628","1"
"0.0","42","56","30.12","Partly Cloudy","58","7","0","SE","2025-01-18T12:30","2025-01-18",,"Jan 19","23,713","43%","12,280","3,857","3","10","628","1"
"0.0","42","56","30.12","Partly Cloudy","58","7","0","SE","2025-01-18T12:45","2025-01-18",,"Jan 19","23,713","43%","12,280","3,857","3","10","628","1"
"0.0","43","55","30.09","Fair","59","0","0","CALM","2025-01-18T13:00","2025-01-18",,"Jan 19","23,713","43%","12,280","3,857","3","10","628","1"
"0.0","43","55","30.09","Fair","59","0","0","CALM","2025-01-18T13:15","2025-01-18",,"Jan 19","23,713","43%","12,280","3,857","3","10","628","1"
"0.0","43","55","30.09","Fair","59","0","0","CALM","2025-01-18T13:28","2025-01-18","0ad34e3f-5b33-4614-9ebc-ebfb254eba8d","Jan 19","23,713","43%","12,280","3,857","3","10","628","1"
"0.0","43","55","30.09","Fair","59","0","0","CALM","2025-01-18T13:30","2025-01-18",,"Jan 19","23,713","43%","12,280","3,857","3","10","628","1"
"0.0","43","55","30.09","Fair","59","0","0","CALM","2025-01-18T13:45","2025-01-18",,"Jan 19","23,713","43%","12,280","3,857","3","10","628","1"
"0.0","43","52","30.07","Fair","61","9","17","W","2025-01-18T14:00","2025-01-18",,"Jan 19","23,713","43%","12,280","3,857","3","10","628","1"
"0.0","43","52","30.07","Fair","61","9","17","W","2025-01-18T14:15","2025-01-18",,"Jan 19","23,713","43%","12,280","3,857","3","10","628","1"
"0.0","43","52","30.07","Fair","61","9","17","W","2025-01-18T14:30","2025-01-18",,"Jan 19","23,713","43%","12,280","3,857","3","10","628","1"
"0.0","43","52","30.07","Fair","61","9","17","W","2025-01-18T14:45","2025-01-18",,"Jan 19","23,713","43%","12,280","3,857","3","10","628","1"
"0.0","43","52","30.07","Fair","61","9","17","W","2025-01-18T14:47","2025-01-18","55b85cc1-4753-44a8-a9c4-1ebf548d8222","Jan 19","23,713","43%","12,280","3,857","3","10","628","1"
"0.0","44","55","30.05","Fair","60","12","0","WSW","2025-01-18T15:00","2025-01-18",,"Jan 19","23,713","43%","12,280","3,857","3","10","628","1"
"0.0","44","55","30.05","Fair","60","12","0","WSW","2025-01-18T15:15","2025-01-18",,"Jan 19","23,713","43%","12,280","3,857","3","10","628","1"
"0.0","44","55","30.05","Fair","60","12","0","WSW","2025-01-18T15:30","2025-01-18",,"Jan 19","23,713","43%","12,280","3,857","3","10","628","1"
"0.0","44","55","30.05","Fair","60","12","0","WSW","2025-01-18T15:42","2025-01-18","d10ab484-de35-4abc-97a6-b34242a8a089","Jan 19","23,713","43%","12,280","3,857","3","10","628","1"
"0.0","44","55","30.05","Fair","60","12","0","WSW","2025-01-18T15:45","2025-01-18",,"Jan 19","23,713","43%","12,280","3,857","3","10","628","1"
"0.0","45","60","30.05","Fair","59","12","0","WSW","2025-01-18T16:00","2025-01-19",,"Jan 19","23,713","43%","12,280","3,857","3","10","628","1"
"0.0","45","60","30.05","Fair","59","12","0","WSW","2025-01-18T16:15","2025-01-19",,"Jan 19","23,713","43%","12,280","3,857","3","10","628","1"
"0.0","45","60","30.05","Fair","59","12","0","WSW","2025-01-18T16:30","2025-01-19",,"Jan 19","23,713","43%","12,280","3,857","3","10","628","1"
"0.0","45","60","30.05","Fair","59","12","0","WSW","2025-01-18T16:45","2025-01-19",,"Jan 19","23,713","43%","12,280","3,857","3","10","628","1"
"0.0","46","65","30.06","Fair","58","12","0","W","2025-01-18T17:00","2025-01-19",,"Jan 19","23,713","43%","12,280","3,857","3","10","628","1"
"0.0","46","65","30.06","Fair","58","12","0","W","2025-01-18T17:15","2025-01-19",,"Jan 19","23,713","43%","12,280","3,857","3","10","628","1"
"0.0","46","65","30.06","Fair","58","12","0","W","2025-01-18T17:30","2025-01-19",,"Jan 19","23,713","43%","12,280","3,857","3","10","628","1"
"0.0","46","65","30.06","Fair","58","12","0","W","2025-01-18T17:45","2025-01-19",,"Jan 19","23,713","43%","12,280","3,857","3","10","628","1"
"0.0","47","72","30.07","Fair","56","12","0","W","2025-01-18T18:00","2025-01-19",,"Jan 19","23,713","43%","12,280","3,857","3","10","628","1"
"0.0","47","72","30.07","Fair","56","12","0","W","2025-01-18T18:15","2025-01-19",,"Jan 19","23,713","43%","12,280","3,857","3","10","628","1"
"0.0","47","72","30.07","Fair","56","12","0","W","2025-01-18T18:30","2025-01-19",,"Jan 19","23,713","43%","12,280","3,857","3","10","628","1"
"0.0","47","72","30.07","Fair","56","12","0","W","2025-01-18T18:32","2025-01-19","74203a74-9e84-4028-8b85-9010e1952373","Jan 19","23,713","49%","12,280","4,324","3","10","665","1"
"0.0","47","72","30.07","Fair","56","12","0","W","2025-01-18T18:45","2025-01-19",,"Jan 19","23,713","49%","12,280","4,324","3","10","665","1"
"0.0","47","74","30.08","Fair","55","12","0","W","2025-01-18T19:00","2025-01-19",,"Jan 19","23,713","49%","12,280","4,324","3","10","665","1"
"0.0","47","74","30.08","Fair","55","12","0","W","2025-01-18T19:15","2025-01-19",,"Jan 19","23,713","49%","12,280","4,324","3","10","665","1"
"0.0","47","74","30.08","Fair","55","12","0","W","2025-01-18T19:30","2025-01-19",,"Jan 19","23,713","49%","12,280","4,324","3","10","665","1"
"0.0","47","74","30.08","Fair","55","12","0","W","2025-01-18T19:45","2025-01-19",,"Jan 19","23,713","49%","12,280","4,324","3","10","665","1"
"0.0","47","74","30.08","Fair","55","9","0","W","2025-01-18T20:00","2025-01-19",,"Jan 19","23,713","49%","12,280","4,324","3","10","665","1"
"0.0","47","74","30.08","Fair","55","9","0","W","2025-01-18T20:15","2025-01-19",,"Jan 19","23,713","49%","12,280","4,324","3","10","665","1"
"0.0","47","74","30.08","Fair","55","9","0","W","2025-01-18T20:30","2025-01-19",,"Jan 19","23,713","49%","12,280","4,324","3","10","665","1"
"0.0","47","74","30.08","Fair","55","9","0","W","2025-01-18T20:45","2025-01-19",,"Jan 19","23,713","49%","12,280","4,324","3","10","665","1"
"0.0","47","80","30.08","Fair","53","5","0","WSW","2025-01-18T21:00","2025-01-19",,"Jan 19","23,713","49%","12,280","4,324","3","10","665","1"
"0.0","47","80","30.08","Fair","53","5","0","WSW","2025-01-18T21:15","2025-01-19",,"Jan 19","23,713","49%","12,280","4,324","3","10","665","1"
"0.0","47","80","30.08","Fair","53","5","0","WSW","2025-01-18T21:30","2025-01-19",,"Jan 19","23,713","49%","12,280","4,324","3","10","665","1"
"0.0","47","80","30.08","Fair","53","5","0","WSW","2025-01-18T21:45","2025-01-19",,"Jan 19","23,713","49%","12,280","4,324","3","10","665","1"
"0.0","48","83","30.08","Fair","53","6","0","WSW","2025-01-18T22:00","2025-01-19",,"Jan 19","23,713","49%","12,280","4,324","3","10","665","1"
"0.0","48","83","30.08","Fair","53","6","0","WSW","2025-01-18T22:15","2025-01-19",,"Jan 19","23,713","49%","12,280","4,324","3","10","665","1"
"0.0","48","83","30.08","Fair","53","6","0","WSW","2025-01-18T22:30","2025-01-19",,"Jan 19","23,713","49%","12,280","4,324","3","10","665","1"
"0.0","48","83","30.08","Fair","53","6","0","WSW","2025-01-18T22:45","2025-01-19",,"Jan 19","23,713","49%","12,280","4,324","3","10","665","1"
"0.0","48","83","30.09","Fair","53","6","0","W","2025-01-18T23:00","2025-01-19",,"Jan 19","23,713","49%","12,280","4,324","3","10","665","1"
"0.0","48","83","30.09","Fair","53","6","0","W","2025-01-18T23:15","2025-01-19",,"Jan 19","23,713","49%","12,280","4,324","3","10","665","1"
"0.0","48","83","30.09","Fair","53","6","0","W","2025-01-18T23:30","2025-01-19",,"Jan 19","23,713","49%","12,280","4,324","3","10","665","1"
"0.0","48","83","30.09","Fair","53","6","0","W","2025-01-18T23:45","2025-01-19",,"Jan 19","23,713","49%","12,280","4,324","3","10","665","1"
"0.0","47","80","30.11","Fair","53","0","0","CALM","2025-01-19T00:00","2025-01-19",,"Jan 20","23,713","49%","12,280","4,324","3","10","665","1"
"0.0","47","80","30.11","Fair","53","0","0","CALM","2025-01-19T00:15","2025-01-19",,"Jan 20","23,713","49%","12,280","4,324","3","10","665","1"
"0.0","47","80","30.11","Fair","53","0","0","CALM","2025-01-19T00:30","2025-01-19",,"Jan 20","23,713","49%","12,280","4,324","3","10","665","1"
"0.0","47","80","30.11","Fair","53","0","0","CALM","2025-01-19T00:45","2025-01-19",,"Jan 20","23,713","49%","12,280","4,324","3","10","665","1"
"0.0","43","71","30.11","Fair","52","0","0","CALM","2025-01-19T01:00","2025-01-19",,"Jan 20","23,713","49%","12,280","4,324","3","10","665","1"
"0.0","43","71","30.11","Fair","52","0","0","CALM","2025-01-19T01:15","2025-01-19",,"Jan 20","23,713","49%","12,280","4,324","3","10","665","1"
"0.0","43","71","30.11","Fair","52","0","0","CALM","2025-01-19T01:30","2025-01-19",,"Jan 20","23,713","49%","12,280","4,324","3","10","665","1"
"0.0","43","71","30.11","Fair","52","0","0","CALM","2025-01-19T01:45","2025-01-19",,"Jan 20","23,713","49%","12,280","4,324","3","10","665","1"
"0.0","46","86","30.11","Fair","50","3","0","ESE","2025-01-19T02:00","2025-01-19",,"Jan 20","23,713","49%","12,280","4,324","3","10","665","1"
"0.0","46","86","30.11","Fair","50","3","0","ESE","2025-01-19T02:15","2025-01-19",,"Jan 20","23,713","49%","12,280","4,324","3","10","665","1"
"0.0","46","86","30.11","Fair","50","3","0","ESE","2025-01-19T02:30","2025-01-19",,"Jan 20","23,713","49%","12,280","4,324","3","10","665","1"
"0.0","46","86","30.11","Fair","50","3","0","ESE","2025-01-19T02:45","2025-01-19",,"Jan 20","23,713","49%","12,280","4,324","3","10","665","1"
"0.0","46","90","30.11","Fair","49","6","0","ENE","2025-01-19T03:00","2025-01-19",,"Jan 20","23,713","49%","12,280","4,324","3","10","665","1"
"0.0","46","90","30.11","Fair","49","6","0","ENE","2025-01-19T03:15","2025-01-19",,"Jan 20","23,713","49%","12,280","4,324","3","10","665","1"
"0.0","46","90","30.11","Fair","49","6","0","ENE","2025-01-19T03:30","2025-01-19",,"Jan 20","23,713","49%","12,280","4,324","3","10","665","1"
"0.0","46","90","30.11","Fair","49","6","0","ENE","2025-01-19T03:45","2025-01-19",,"Jan 20","23,713","49%","12,280","4,324","3","10","665","1"
"0.0","45","86","30.11","Fair","49","0","0","CALM","2025-01-19T04:00","2025-01-19",,"Jan 20","23,713","49%","12,280","4,324","3","10","665","1"
"0.0","45","86","30.11","Fair","49","0","0","CALM","2025-01-19T04:15","2025-01-19",,"Jan 20","23,713","49%","12,280","4,324","3","10","665","1"
"0.0","45","86","30.11","Fair","49","0","0","CALM","2025-01-19T04:30","2025-01-19",,"Jan 20","23,713","49%","12,280","4,324","3","10","665","1"
"0.0","45","86","30.11","Fair","49","0","0","CALM","2025-01-19T04:45","2025-01-19",,"Jan 20","23,713","49%","12,280","4,324","3","10","665","1"
"0.0","44","86","30.09","Fair","48","3","0","ENE","2025-01-19T05:00","2025-01-19",,"Jan 20","23,713","49%","12,280","4,324","3","10","665","1"
"0.0","44","86","30.09","Fair","48","3","0","ENE","2025-01-19T05:15","2025-01-19",,"Jan 20","23,713","49%","12,280","4,324","3","10","665","1"
"0.0","44","86","30.09","Fair","48","3","0","ENE","2025-01-19T05:30","2025-01-19",,"Jan 20","23,713","49%","12,280","4,324","3","10","665","1"
"0.0","44","86","30.09","Fair","48","3","0","ENE","2025-01-19T05:45","2025-01-19",,"Jan 20","23,713","49%","12,280","4,324","3","10","665","1"
"0.0","43","86","30.08","Fair","47","0","0","CALM","2025-01-19T06:00","2025-01-19",,"Jan 20","23,713","49%","12,280","4,324","3","10","665","1"
"0.0","43","86","30.08","Fair","47","0","0","CALM","2025-01-19T06:15","2025-01-19",,"Jan 20","23,713","49%","12,280","4,324","3","10","665","1"
"0.0","43","86","30.08","Fair","47","0","0","CALM","2025-01-19T06:22","2025-01-19","771945de-7714-40d2-8c73-8eddabe3f84c","Jan 20","23,713","52%","12,280","4,324","3","10","665","1"
"0.0","43","86","30.08","Fair","47","0","0","CALM","2025-01-19T06:30","2025-01-19",,"Jan 20","23,713","52%","12,280","4,324","3","10","665","1"
"0.0","43","86","30.08","Fair","47","0","0","CALM","2025-01-19T06:35","2025-01-19","287d8cc3-bfe9-4876-9cf7-262cc113cdb9","Jan 20","23,713","52%","12,280","4,996","3","10","707","1"
"0.0","43","86","30.08","Fair","47","0","0","CALM","2025-01-19T06:45","2025-01-19",,"Jan 20","23,713","52%","12,280","4,996","3","10","707","1"
"0.0","42","83","30.09","Fair","47","5","0","NE","2025-01-19T07:00","2025-01-19",,"Jan 20","23,713","52%","12,280","4,996","3","10","707","1"
"0.0","42","83","30.09","Fair","47","5","0","NE","2025-01-19T07:15","2025-01-19",,"Jan 20","23,713","52%","12,280","4,996","3","10","707","1"
"0.0","42","83","30.09","Fair","47","5","0","NE","2025-01-19T07:30","2025-01-19",,"Jan 20","23,713","52%","12,280","4,996","3","10","707","1"
"0.0","42","83","30.09","Fair","47","5","0","NE","2025-01-19T07:45","2025-01-19",,"Jan 20","23,713","52%","12,280","4,996","3","10","707","1"
"0.0","42","83","30.09","Fair","47","5","0","NE","2025-01-19T07:45","2025-01-19","d8af76fb-5bf1-4577-8eea-e49e09b8ab59","Jan 20","23,713","52%","12,280","4,996","3","10","707","1"
"0.0","42","86","30.10","Partly Cloudy","46","3","0","NE","2025-01-19T08:00","2025-01-19",,"Jan 20","23,713","52%","12,280","4,996","3","10","707","1"
"0.0","42","86","30.10","Partly Cloudy","46","3","0","NE","2025-01-19T08:15","2025-01-19",,"Jan 20","23,713","52%","12,280","4,996","3","10","707","1"
"0.0","43","83","30.10","Haze","48","3","0","VAR","2025-01-19T08:30","2025-01-19",,"Jan 20","23,713","52%","12,280","4,996","3","10","707","1"
"0.0","42","86","30.10","Partly Cloudy","46","3","0","NE","2025-01-19T08:45","2025-01-19",,"Jan 20","23,713","52%","12,280","4,996","3","10","707","1"
"0.0","42","83","30.10","Mostly Cloudy","47","0","0","CALM","2025-01-19T09:00","2025-01-19",,"Jan 20","23,713","52%","12,280","4,996","3","10","707","1"
"0.0","42","83","30.10","Mostly Cloudy","47","0","0","CALM","2025-01-19T09:15","2025-01-19",,"Jan 20","23,713","52%","12,280","4,996","3","10","707","1"
"0.0","42","83","30.10","Mostly Cloudy","47","0","0","CALM","2025-01-19T09:30","2025-01-19",,"Jan 20","23,713","52%","12,280","4,996","3","10","707","1"
"0.0","42","83","30.10","Mostly Cloudy","47","0","0","CALM","2025-01-19T09:45","2025-01-19",,"Jan 20","23,713","52%","12,280","4,996","3","10","707","1"
"0.0","43","77","30.11","Cloudy","50","3","0","E","2025-01-19T10:00","2025-01-19",,"Jan 20","23,713","52%","12,280","4,996","3","10","707","1"
"0.0","43","77","30.11","Cloudy","50","3","0","E","2025-01-19T10:15","2025-01-19",,"Jan 20","23,713","52%","12,280","4,996","3","10","707","1"
"0.0","43","77","30.11","Cloudy","50","3","0","E","2025-01-19T10:30","2025-01-19",,"Jan 20","23,713","52%","12,280","4,996","3","10","707","1"
"0.0","43","77","30.11","Cloudy","50","3","0","E","2025-01-19T10:45","2025-01-19",,"Jan 20","23,713","52%","12,280","4,996","3","10","707","1"
"0.0","45","72","30.11","Cloudy","54","0","0","CALM","2025-01-19T11:00","2025-01-19",,"Jan 20","23,713","52%","12,280","4,996","3","10","707","1"
"0.0","45","72","30.11","Cloudy","54","0","0","CALM","2025-01-19T11:15","2025-01-19",,"Jan 20","23,713","52%","12,280","4,996","3","10","707","1"
"0.0","45","72","30.11","Cloudy","54","0","0","CALM","2025-01-19T11:30","2025-01-19",,"Jan 20","23,713","52%","12,280","4,996","3","10","707","1"
"0.0","45","72","30.11","Cloudy","54","0","0","CALM","2025-01-19T11:45","2025-01-19",,"Jan 20","23,713","52%","12,280","4,996","3","10","707","1"
"0.0","46","69","30.08","Haze","56","0","0","CALM","2025-01-19T12:00","2025-01-19",,"Jan 20","23,713","52%","12,280","4,996","3","10","707","1"
"0.0","46","69","30.08","Haze","56","0","0","CALM","2025-01-19T12:12","2025-01-19","c26f2700-a1c1-40f0-9c96-59a6bc90dd11","Jan 20","23,713","52%","12,280","4,996","3","10","707","1"
"0.0","46","69","30.08","Haze","56","0","0","CALM","2025-01-19T12:14","2025-01-19","8f904e60-90f2-42c7-9250-a74c5cca0a2e","Jan 20","23,713","52%","12,280","4,996","3","10","707","1"
"0.0","46","69","30.08","Haze","56","0","0","CALM","2025-01-19T12:15","2025-01-19",,"Jan 20","23,713","52%","12,280","4,996","3","10","707","1"
"0.0","46","69","30.08","Haze","56","0","0","CALM","2025-01-19T12:15","2025-01-19","5d50917f-62c9-4abb-acdb-5c8cf2e0bb43","Jan 20","23,713","52%","12,280","4,996","3","10","707","1"
"0.0","46","69","30.08","Haze","56","0","0","CALM","2025-01-19T12:30","2025-01-19",,"Jan 20","23,713","52%","12,280","4,996","3","10","707","1"
"0.0","46","69","30.08","Haze","56","0","0","CALM","2025-01-19T12:45","2025-01-19",,"Jan 20","23,713","52%","12,280","4,996","3","10","707","1"
"0.0","45","64","30.05","Mostly Cloudy","57","8","0","WSW","2025-01-19T13:00","2025-01-19",,"Jan 20","23,713","52%","12,280","4,996","3","10","707","1"
"0.0","45","64","30.05","Mostly Cloudy","57","8","0","WSW","2025-01-19T13:15","2025-01-19",,"Jan 20","23,713","52%","12,280","4,996","3","10","707","1"
"0.0","45","64","30.05","Mostly Cloudy","57","8","0","WSW","2025-01-19T13:30","2025-01-19",,"Jan 20","23,713","52%","12,280","4,996","3","10","707","1"
"0.0","45","64","30.05","Mostly Cloudy","57","8","0","WSW","2025-01-19T13:32","2025-01-19","634785d6-3678-4d96-ba8b-e1cbdc67ea4f","Jan 20","23,713","52%","12,280","4,996","3","10","707","1"
"0.0","45","64","30.05","Mostly Cloudy","57","8","0","WSW","2025-01-19T13:35","2025-01-19","16d4ebf2-87ed-434e-b853-5e94f23459ec","Jan 20","23,713","52%","12,280","4,996","3","10","707","1"
"0.0","45","67","30.03","Partly Cloudy","56","8","0","W","2025-01-19T13:45","2025-01-19",,"Jan 20","23,713","52%","12,280","4,996","3","10","707","1"
"0.0","45","62","30.02","Partly Cloudy","58","10","0","W","2025-01-19T14:00","2025-01-19",,"Jan 20","23,713","52%","12,280","4,996","3","10","707","1"
"0.0","45","62","30.02","Partly Cloudy","58","10","0","W","2025-01-19T14:15","2025-01-19",,"Jan 20","23,713","52%","12,280","4,996","3","10","707","1"
"0.0","45","62","30.02","Partly Cloudy","58","10","0","W","2025-01-19T14:30","2025-01-19",,"Jan 20","23,713","52%","12,280","4,996","3","10","707","1"
"0.0","45","62","30.02","Partly Cloudy","58","10","0","W","2025-01-19T14:45","2025-01-19",,"Jan 20","23,713","52%","12,280","4,996","3","10","707","1"
"0.0","45","62","29.99","Partly Cloudy","58","10","0","W","2025-01-19T15:00","2025-01-19",,"Jan 20","23,713","52%","12,280","4,996","3","10","707","1"
"0.0","45","62","29.99","Partly Cloudy","58","10","0","W","2025-01-19T15:15","2025-01-19",,"Jan 20","23,713","52%","12,280","4,996","3","10","707","1"
"0.0","45","62","29.99","Partly Cloudy","58","10","0","W","2025-01-19T15:26","2025-01-19","a8469dc0-4975-41d9-acba-b62f35f4dbdf","Jan 20","23,713","52%","12,280","4,996","3","10","707","1"
"0.0","45","62","29.99","Partly Cloudy","58","10","0","W","2025-01-19T15:30","2025-01-19",,"Jan 20","23,713","52%","12,280","4,996","3","10","707","1"
"0.0","45","62","29.99","Partly Cloudy","58","10","0","W","2025-01-19T15:30","2025-01-19","3c145420-5ce2-47e4-a90b-18ca58838366","Jan 20","23,713","52%","12,280","4,996","3","10","707","1"
"0.0","45","62","29.99","Partly Cloudy","58","10","0","W","2025-01-19T15:45","2025-01-19",,"Jan 20","23,713","52%","12,280","4,996","3","10","707","1"
"0.0","46","67","29.98","Fair","57","12","0","WSW","2025-01-19T16:00","2025-01-20",,"Jan 20","23,713","52%","12,280","4,996","3","10","707","1"
"0.0","46","69","29.98","Mostly Cloudy","56","14","0","W","2025-01-19T16:15","2025-01-20",,"Jan 20","23,713","52%","12,280","4,996","3","10","707","1"
"0.0","46","67","29.98","Fair","57","12","0","WSW","2025-01-19T16:30","2025-01-20",,"Jan 20","23,713","52%","12,280","4,996","3","10","707","1"
"0.0","46","67","29.98","Fair","57","12","0","WSW","2025-01-19T16:45","2025-01-20",,"Jan 20","23,713","52%","12,280","4,996","3","10","707","1"
"0.0","46","69","29.97","Partly Cloudy","56","14","0","W","2025-01-19T17:00","2025-01-20",,"Jan 20","23,713","52%","12,280","4,996","3","10","707","1"
"0.0","46","69","29.97","Partly Cloudy","56","14","0","W","2025-01-19T17:15","2025-01-20",,"Jan 20","23,713","52%","12,280","4,996","3","10","707","1"
"0.0","46","69","29.97","Partly Cloudy","56","14","0","W","2025-01-19T17:30","2025-01-20",,"Jan 20","23,713","52%","12,280","4,996","3","10","707","1"
"0.0","46","72","29.96","Cloudy","55","14","0","W","2025-01-19T17:45","2025-01-20",,"Jan 20","23,713","52%","12,280","4,996","3","10","707","1"
"0.0","46","72","29.96","Cloudy","55","13","0","W","2025-01-19T18:00","2025-01-20",,"Jan 20","23,713","52%","12,280","4,996","3","10","707","1"
"0.0","46","72","29.96","Cloudy","55","13","0","W","2025-01-19T18:15","2025-01-20",,"Jan 20","23,713","52%","12,280","4,996","3","10","707","1"
"0.0","46","72","29.96","Cloudy","55","13","0","W","2025-01-19T18:16","2025-01-20","ccaeae46-ebec-40dd-9a0f-d8ca548e6e14","Jan 20","23,713","56%","12,280","5,829","3","10","744","1"
"0.0","46","72","29.96","Cloudy","55","13","0","W","2025-01-19T18:17","2025-01-20","6d35ff8f-a456-479b-ac2a-0b7acee88f79","Jan 20","23,713","56%","12,280","5,829","3","10","744","1"
"0.0","46","72","29.96","Cloudy","55","13","0","W","2025-01-19T18:21","2025-01-20","02a94ce1-915b-4116-9ff4-ffeae696172a","Jan 20","23,713","56%","12,280","5,829","3","10","744","1"
"0.0","46","72","29.96","Cloudy","55","13","0","W","2025-01-19T18:30","2025-01-20",,"Jan 20","23,713","56%","12,280","5,829","3","10","744","1"
"0.0","46","72","29.96","Cloudy","55","13","0","W","2025-01-19T18:38","2025-01-20","eaa5dd60-372a-4e7a-99e4-5ce5a860f853","Jan 20","23,713","56%","12,280","5,829","3","10","744","1"
"0.0","46","72","29.96","Cloudy","55","13","0","W","2025-01-19T18:45","2025-01-20",,"Jan 20","23,713","56%","12,280","5,829","3","10","744","1"
"0.0","46","75","29.96","Cloudy","54","10","0","WSW","2025-01-19T19:00","2025-01-20",,"Jan 20","23,713","56%","12,280","5,829","3","10","744","1"
"0.0","46","75","29.96","Cloudy","54","10","0","WSW","2025-01-19T19:15","2025-01-20",,"Jan 20","23,713","56%","12,280","5,829","3","10","744","1"
"0.0","46","75","29.96","Cloudy","54","10","0","WSW","2025-01-19T19:30","2025-01-20",,"Jan 20","23,713","56%","12,280","5,829","3","10","744","1"
"0.0","46","75","29.96","Cloudy","54","10","0","WSW","2025-01-19T19:45","2025-01-20",,"Jan 20","23,713","56%","12,280","5,829","3","10","744","1"
"0.0","47","77","29.94","Cloudy","54","8","0","WSW","2025-01-19T20:00","2025-01-20",,"Jan 20","23,713","56%","12,280","5,829","3","10","744","1"
"0.0","47","77","29.94","Cloudy","54","8","0","WSW","2025-01-19T20:15","2025-01-20",,"Jan 20","23,713","56%","12,280","5,829","3","10","744","1"
"0.0","47","77","29.94","Cloudy","54","8","0","WSW","2025-01-19T20:30","2025-01-20",,"Jan 20","23,713","56%","12,280","5,829","3","10","744","1"
